game_id,game_date,home_team,away_team,period,clock,full_clock,team,player,event,x_coordinate,y_coordinate,x_coordinate_adv,y_coordinate_adv,player_2,x_coordinate_2,y_coordinate_2,x_coordinate_adv_2,y_coordinate_adv_2,detail_1,detail_2,detail_3,detail_4,rev_period,home_team_skaters,away_team_skaters,is_5v4,is_fo,is_5on5,is_in_att_zone,whos_attacking,adv_team,skater_adv_segment,play_segment,event_no,starts_with_oz_fo,wont_leave_zone
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,632,1832,Connecticut Whale,Shannon Doyle,Puck Recovery,135,3,135,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,1,26,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,632,1832,Connecticut Whale,Shannon Doyle,Play,135,3,135,3,Mackenzie Lancaster,184,7,184,7,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,1,27,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,632,632,Connecticut Whale,Shannon Doyle,Play,134,63,134,63,Alyssa Wohlfeiler,198,32,198,32,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,165,1,9,TRUE,TRUE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,3,632,632,Buffalo Beauts,Dominique Kremer,Zone Entry,125,10,75,75,Sarah Steele,NA,NA,NA,NA,Played,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,FALSE,Buffalo Beauts,Toronto Six,158,1,26,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,1,632,3032,Minnesota Whitecaps,Allie Thunstrom,Dump In/Out,23,80,177,5,NA,NA,NA,NA,NA,Retained,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,179,2,4,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,632,632,St. Lawrence Saints,Skylar Podvey,Play,131,27,131,27,Steph Keryluk,137,70,137,70,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,49,1,12,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,1,632,3032,Olympic (Women) - United States,Megan Bozek,Dump In/Out,5,28,195,57,NA,NA,NA,NA,NA,Lost,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,65,1,16,TRUE,FALSE
18650Metropolitan RivetersToronto Six,2021-01-23,Metropolitan Riveters,Toronto Six,1,631,3031,Toronto Six,Elaine Chuli,Puck Recovery,20,48,20,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,FALSE,Metropolitan Riveters,Toronto Six,100,3,4,TRUE,FALSE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,1,631,3031,Connecticut Whale,Kayla Friesen,Incomplete Play,187,13,187,13,Emma Vlasic,155,33,155,33,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,123,1,32,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,1,631,3031,Minnesota Whitecaps,Jonna Curtis,Puck Recovery,55,80,145,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,179,2,5,TRUE,TRUE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,3,630,630,Boston Pride,Jillian Dempsey,Faceoff Win,31,21,169,64,Jonna Curtis,NA,NA,NA,NA,Backhand,NA,NA,NA,1,5,4,TRUE,TRUE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,112,1,1,TRUE,TRUE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,1,630,3030,Metropolitan Riveters,Emily Janiga,Puck Recovery,30,50,170,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,123,1,33,TRUE,FALSE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,1,630,3030,Metropolitan Riveters,Emily Janiga,Dump In/Out,30,50,170,35,NA,NA,NA,NA,NA,Lost,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,123,1,34,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,630,1830,Connecticut Whale,Mackenzie Lancaster,Play,180,2,180,2,Shannon Doyle,129,8,129,8,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,1,28,TRUE,FALSE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,1,630,3030,Buffalo Beauts,Erin Gehen,Puck Recovery,198,58,198,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,154,1,46,TRUE,FALSE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,3,630,630,Buffalo Beauts,Brooke Stacey,Shot,164,15,36,70,NA,NA,NA,NA,NA,Wristshot,On Net,FALSE,FALSE,1,4,5,TRUE,FALSE,FALSE,FALSE,Buffalo Beauts,Toronto Six,158,1,27,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,1,630,3030,Minnesota Whitecaps,Jonna Curtis,Dump In/Out,55,80,145,5,NA,NA,NA,NA,NA,Lost,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,179,2,6,TRUE,FALSE
18659Buffalo BeautsBoston Pride,2021-02-01,Buffalo Beauts,Boston Pride,3,630,630,Boston Pride,Lauren Kelly,Play,17,29,17,29,Christina Putigna,49,11,49,11,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,FALSE,Buffalo Beauts,Boston Pride,202,1,22,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,630,1830,Olympic (Women) - Canada,Marie-Philip Poulin,Play,133,56,133,56,Laura Fortino,140,81,140,81,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,5,1,4,TRUE,TRUE
17581Olympic (Women) - Olympic Athletes from RussiaOlympic (Women) - Canada,2018-02-19,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Canada,3,630,630,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Play,3,44,197,41,Viktoria Kulishova,49,84,151,1,Indirect,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,30,1,33,TRUE,FALSE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,630,630,St. Lawrence Saints,Steph Keryluk,Shot,153,61,153,61,NA,NA,NA,NA,NA,Slapshot,On Net,TRUE,FALSE,1,4,5,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,49,1,13,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,1,630,3030,Olympic (Women) - Canada,Erin Ambrose,Puck Recovery,151,83,151,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,65,1,17,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,1,630,3030,Olympic (Women) - Canada,Erin Ambrose,Play,148,81,148,81,Ann-Sophie Bettez,168,82,168,82,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,65,1,18,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,3,630,630,Olympic (Women) - United States,Sidney Morin,Play,29,63,29,63,Kacey Bellamy,32,38,32,38,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - United States,70,1,48,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,3,629,629,Boston Pride,Kaleigh Fratkin,Puck Recovery,16,11,184,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,112,1,2,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,629,629,Olympic (Women) - Finland,Susanna Tapani,Puck Recovery,51,25,149,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,17,1,37,TRUE,FALSE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,1,629,3029,Olympic (Women) - United States,Brianna Decker,Faceoff Win,169,65,169,65,Emily Clark,NA,NA,NA,NA,Backhand,NA,NA,NA,3,5,4,TRUE,TRUE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,19,1,1,TRUE,TRUE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,1,629,3029,Olympic (Women) - Canada,Renata Fast,Puck Recovery,2,39,198,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,53,1,10,TRUE,FALSE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,1,629,3029,Olympic (Women) - Canada,Renata Fast,Play,2,39,198,46,Brianne Jenner,5,55,195,30,Direct,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,53,1,11,TRUE,FALSE
17939Olympic (Women) - CanadaOlympic (Women) - United States,2019-02-12,Olympic (Women) - Canada,Olympic (Women) - United States,1,629,3029,Olympic (Women) - Canada,Brianne Jenner,Dump In/Out,5,60,195,25,NA,NA,NA,NA,NA,Lost,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,53,1,12,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,3,628,628,Boston Pride,Kaleigh Fratkin,Dump In/Out,2,30,198,55,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,112,1,3,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,628,628,Toronto Six,Taylor Woods,Play,92,51,92,51,Mikyla Grant-Mentis,90,62,90,62,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Toronto Six,151,1,11,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,628,1828,Connecticut Whale,Shannon Doyle,Play,126,24,126,24,Kayla Friesen,160,71,160,71,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,1,29,TRUE,FALSE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,1,628,3028,Toronto Six,Emma Woods,Takeaway,3,42,197,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,154,1,47,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,1,628,3028,Toronto Six,Megan Quinn,Puck Recovery,71,8,71,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,FALSE,Minnesota Whitecaps,Toronto Six,179,2,7,TRUE,FALSE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,1,628,3028,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,161,76,161,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,19,1,2,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,628,628,St. Lawrence Saints,Nadine Edney,Puck Recovery,198,67,198,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,49,1,14,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,628,628,Olympic (Women) - United States,Kelly Pannek,Puck Recovery,177,2,177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,80,3,7,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,628,628,Olympic (Women) - United States,Kelly Pannek,Play,177,2,177,2,Dani Cameranesi,176,6,176,6,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,80,3,8,TRUE,TRUE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,1,627,3027,Buffalo Beauts,Jordan Juron,Faceoff Win,31,65,169,20,Lexie Laing,NA,NA,NA,NA,Backhand,NA,NA,NA,3,5,4,TRUE,TRUE,FALSE,TRUE,Boston Pride,Boston Pride,115,1,1,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,627,1827,Connecticut Whale,Kayla Friesen,Shot,160,71,160,71,NA,NA,NA,NA,NA,Slapshot,Missed,FALSE,TRUE,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,1,30,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,627,627,Connecticut Whale,Alyssa Wohlfeiler,Play,190,22,190,22,Maggie LaGue,156,10,156,10,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,165,1,10,TRUE,TRUE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,1,627,3027,Toronto Six,Emma Woods,Dump In/Out,3,44,197,41,NA,NA,NA,NA,NA,Lost,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,154,1,48,TRUE,FALSE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,1,627,3027,Buffalo Beauts,Dominique Kremer,Puck Recovery,172,12,172,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,154,1,49,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,627,1827,Olympic (Women) - Canada,Laura Fortino,Play,152,75,152,75,Marie-Philip Poulin,134,57,134,57,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,5,1,5,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,627,627,Olympic (Women) - Finland,Susanna Tapani,Zone Entry,126,36,74,49,Brigette Lacquette,NA,NA,NA,NA,Carried,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Finland,Olympic (Women) - Canada,17,1,38,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,627,627,Olympic (Women) - Finland,Susanna Tapani,Shot,183,44,17,41,NA,NA,NA,NA,NA,Wristshot,On Net,FALSE,FALSE,1,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Finland,Olympic (Women) - Canada,17,1,39,TRUE,FALSE
17581Olympic (Women) - Olympic Athletes from RussiaOlympic (Women) - Canada,2018-02-19,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Canada,3,627,627,Olympic (Women) - Olympic Athletes from Russia,Viktoria Kulishova,Incomplete Play,52,82,148,3,Yekaterina Likhachyova,59,44,141,41,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,30,1,34,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,627,627,Olympic (Women) - United States,Dani Cameranesi,Play,175,5,175,5,Kacey Bellamy,139,0,139,0,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,80,3,9,TRUE,TRUE
18650Metropolitan RivetersToronto Six,2021-01-23,Metropolitan Riveters,Toronto Six,1,626,3026,Toronto Six,Elaine Chuli,Play,5,40,5,40,Taylor Woods,5,40,5,40,Indirect,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,FALSE,Metropolitan Riveters,Toronto Six,100,3,5,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,1,626,3026,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,32,55,168,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,115,1,2,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,626,626,Toronto Six,Mikyla Grant-Mentis,Dump In/Out,110,82,110,82,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Toronto Six,151,1,12,TRUE,FALSE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,626,626,Toronto Six,Mikyla Grant-Mentis,Zone Entry,110,82,110,82,Mallory Souliotis,NA,NA,NA,NA,Dumped,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Toronto Six,151,1,13,TRUE,FALSE
18657Toronto SixMinnesota Whitecaps,2021-01-30,Toronto Six,Minnesota Whitecaps,1,626,3026,Toronto Six,Megan Quinn,Play,42,51,42,51,Sarah Steele,55,24,55,24,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,FALSE,Minnesota Whitecaps,Toronto Six,179,2,8,TRUE,FALSE
18659Buffalo BeautsBoston Pride,2021-02-01,Buffalo Beauts,Boston Pride,3,626,626,Boston Pride,Christina Putigna,Zone Entry,125,56,125,56,Lenka Curmova,NA,NA,NA,NA,Carried,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,202,1,23,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,626,1826,Olympic (Women) - Canada,Marie-Philip Poulin,Shot,139,55,139,55,NA,NA,NA,NA,NA,Slapshot,Missed,TRUE,FALSE,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,5,1,6,TRUE,TRUE
17581Olympic (Women) - Olympic Athletes from RussiaOlympic (Women) - Canada,2018-02-19,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Canada,3,626,626,Olympic (Women) - Canada,Brigette Lacquette,Puck Recovery,100,56,100,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Canada,30,1,35,TRUE,FALSE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,626,626,St. Lawrence Saints,Nadine Edney,Play,198,67,198,67,Justine Reyes,193,23,193,23,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,49,1,15,TRUE,FALSE
17944Olympic (Women) - United StatesOlympic (Women) - Canada,2019-02-17,Olympic (Women) - United States,Olympic (Women) - Canada,1,626,3026,Olympic (Women) - Canada,Ann-Sophie Bettez,Play,167,73,167,73,Rebecca Johnston,186,70,186,70,Direct,NA,NA,NA,3,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,65,1,19,TRUE,FALSE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,3,625,625,Minnesota Whitecaps,Emma Stauber,Puck Recovery,129,1,129,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,112,1,4,TRUE,TRUE
18650Minnesota WhitecapsBoston Pride,2021-01-23,Minnesota Whitecaps,Boston Pride,3,625,625,Minnesota Whitecaps,Emma Stauber,Play,129,1,129,1,Jonna Curtis,130,3,130,3,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,112,1,5,TRUE,FALSE
18651Boston PrideBuffalo Beauts,2021-01-24,Boston Pride,Buffalo Beauts,1,625,3025,Buffalo Beauts,Marie-Jo Pelletier,Play,33,47,167,38,Cassidy MacPherson,52,32,148,53,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,115,1,3,TRUE,FALSE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,1,625,3025,Connecticut Whale,Abbie Ives,Puck Recovery,3,35,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,FALSE,Metropolitan Riveters,Connecticut Whale,123,1,35,TRUE,FALSE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,1,625,3025,Connecticut Whale,Abbie Ives,Play,3,35,3,35,Tori Howran,3,35,3,35,Indirect,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,FALSE,Metropolitan Riveters,Connecticut Whale,123,1,36,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,625,1825,Boston Pride,McKenna Brand,Faceoff Win,31,21,169,64,Emma Vlasic,NA,NA,NA,NA,Backhand,NA,NA,NA,2,5,4,TRUE,TRUE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,2,1,TRUE,TRUE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,625,3025,Olympic (Women) - United States,Brianna Decker,Faceoff Win,169,21,169,21,Emily Clark,NA,NA,NA,NA,Forehand,NA,NA,NA,3,5,4,TRUE,TRUE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,33,1,1,TRUE,TRUE
17824Clarkson Golden KnightsSt. Lawrence Saints,2018-10-20,Clarkson Golden Knights,St. Lawrence Saints,3,625,625,St. Lawrence Saints,Justine Reyes,Incomplete Play,193,23,193,23,Kalie Grant,180,45,180,45,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,49,1,16,TRUE,FALSE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,3,624,624,Boston Pride,Mallory Souliotis,Puck Recovery,32,6,168,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,151,1,14,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,624,1824,Boston Pride,Paige Capistran,Puck Recovery,18,17,182,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,162,2,2,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,624,624,Connecticut Whale,Maggie LaGue,Play,142,9,142,9,Shannon Doyle,129,37,129,37,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,165,1,11,TRUE,TRUE
18654Buffalo BeautsToronto Six,2021-01-27,Buffalo Beauts,Toronto Six,1,624,3024,Buffalo Beauts,Dominique Kremer,Play,169,6,169,6,Cassidy MacPherson,190,16,190,16,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Buffalo Beauts,Buffalo Beauts,154,1,50,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,2,624,1824,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,176,15,176,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,5,1,7,TRUE,TRUE
17576Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-14,Olympic (Women) - United States,Olympic (Women) - Canada,1,624,3024,Olympic (Women) - United States,Kendall Coyne Schofield,Play,177,80,177,80,Brianna Decker,126,75,126,75,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,19,1,3,TRUE,TRUE
17581Olympic (Women) - Olympic Athletes from RussiaOlympic (Women) - Canada,2018-02-19,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Canada,3,624,624,Olympic (Women) - Canada,Brigette Lacquette,Zone Entry,124,75,124,75,Maria Batalova,NA,NA,NA,NA,Carried,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Canada,30,1,36,TRUE,FALSE
